#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
WEZJ.J,16-JUN-2018,,,Equities,WESIZWE ORD,N/P,N/P,,ZAE000075859,,JNB,ZAc,1,Wesizwe Platinum Ltd,,101647725,Wesizwe Platinum,ZAF,,,,,A0LE3Z,,,,,,,,,,102434424,WSWZPL,,WEZJ.J,,,,92,,,XJSE,XJSE,ORD,Y,WEZ,Wesizwe Ord Shs,1073,MIFID-E,ESVUFR,Y,WEZJ.BE,BERB,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
WHLJ.J,16-JUN-2018,,,Equities,WOOLWORTHS HOLDING ORD,N/P,N/P,,ZAE000063863,,JNB,ZAc,1,Woolworths Holdings Ltd,,123999,Woolworths Hld,ZAF,,,,,A0D9CN,,,,,,,,,,4299381,WLHDSA,,WHLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,WHL,Woolworths Holding Ord Shs,1464,MIFID-E,ESVUFR,Y,WHLJ.BE,BERB,Top Companies,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
WILJ.J,16-JUN-2018,,,Equities,WILDERNESS HOLDINGS ORD,N/P,N/P,,BW0000000868,,JNB,ZAc,1,Wilderness Holdings Ltd,,107266091,Wilderness Hldg,BWA,,,,,,,,,,,,,,,111272737,,,WIL.BT,,,,92,,,XJSE,XJSE,ORD,,WIL,Wilderness Holdings Ord Shs,1432,MIFID-E,esxxxx,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
WKFJ.J,16-JUN-2018,,,Equities,WORKFORCE ORD,N/P,N/P,,ZAE000087847,,JNB,ZAc,1,Workforce Holdings Ltd,,102296825,Workforce Hldg,ZAF,,,,,,,,,,,,,,,103437325,WORKLD,,WKFJ.J,,,,92,,,XJSE,XJSE,ORD,Y,WKF,Workforce Holdings Ord Shs,1216,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
WSLJ.J,16-JUN-2018,,,Equities,WESCOAL ORD,N/P,N/P,,ZAE000069639,,JNB,ZAc,1,Wescoal Holdings Ltd,,101468169,Wescoal Hldgs,ZAF,,,,,A2DT0F,,,,,,,,,,102071236,WCOALH,,WSLJ.J,,,,92,,,XJSE,XJSE,ORD,Y,WSL,Wescoal Holdings Ord Shs,1000,MIFID-E,ESVUFR,Y,WES1.BE,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
YRKJ.J,16-JUN-2018,,,Equities,YORK ORD,N/P,N/P,,ZAE000133450,,JNB,ZAc,1,York Timber Holdings Ltd,,24624,York Timber,ZAF,,,,,A1C7VY,,,,,,,,,,140307,YORKTO,,YRKJ.J,,,,92,,,XJSE,XJSE,ORD,Y,YRK,York Ord Shs,1114,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
YYLBEEJ.J,16-JUN-2018,,,Equities,YeboYethu Ord Shs,N/P,N/P,,ZAE000218483,,JNB,ZAc,1,YeboYethu Ltd,,115328949,YeboYethu,ZAF,,,,,,,,,,,,,,,141206931,,,YYLBEEJ.J,,,,92,,,XJSE,XJSE,ORD,Y,YYLBEE,YeboYethu Ord Shs,1817,MIFID-E,ESVUFR,Y,,,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ZA004J.J,15-JUN-2018,,,Equities,BNPPAI BV04 ETN,N/P,N/P,,ZAE000163994,,JNB,ZAc,1,BNP Paribas Issuance BV,,165052,BNP Arbitrage,NLD,,,,,,,,,,,,,,,117202788,,,BNPPAI.UL,,,,92,,,,,PRF,Y,ZA004,Bnp Paribas Arbitrage04 ETN,1639,,EUXMXR,,,,JSE Exchange Traded,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ETN
ZA004J.J,16-JUN-2018,,,Equities,BNPPAI BV04 ETN,N/P,N/P,,ZAE000163994,,JNB,ZAc,1,BNP Paribas Issuance BV,,165052,BNP Arbitrage,NLD,,,,,,,,,,,,,,,117202788,,,BNPPAI.UL,,,,92,,,,,PRF,Y,ZA004,Bnp Paribas Arbitrage04 ETN,1639,,EUXMXR,,,,JSE Exchange Traded,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ETN
ZA005J.J,15-JUN-2018,,,Equities,BNPPAI BV05 ETN,N/P,N/P,,ZAE000164000,,JNB,ZAc,1,BNP Paribas Issuance BV,,165052,BNP Arbitrage,NLD,,,,,,,,,,,,,,,117202770,,,BNPPAI.UL,,,,92,,,,,PRF,Y,ZA005,Bnp Paribas Arbitrage05 ETN,1639,,EUCMXR,,,,JSE Exchange Traded,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ETN
ZA005J.J,16-JUN-2018,,,Equities,BNPPAI BV05 ETN,N/P,N/P,,ZAE000164000,,JNB,ZAc,1,BNP Paribas Issuance BV,,165052,BNP Arbitrage,NLD,,,,,,,,,,,,,,,117202770,,,BNPPAI.UL,,,,92,,,,,PRF,Y,ZA005,Bnp Paribas Arbitrage05 ETN,1639,,EUCMXR,,,,JSE Exchange Traded,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ETN
ZCIJ.J,16-JUN-2018,,,Equities,ZCI ORD,N/P,N/P,,BMG9887P1068,,JNB,ZAc,1,ZCI Ltd,,14189,ZCI,BMU,,859405,,,A0YBFC,,,,,,,,,,105917,ZCI,,ZCIJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ZCI,ZCI Ord Shs,1102,MIFID-E,ESXUFR,Y,ZCI.PA,XPAR,JSE Less Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
ZEDJ.J,16-JUN-2018,,,Equities,ZEDER ORD,N/P,N/P,,ZAE000088431,,JNB,ZAc,1,Zeder Investments Ltd,,102335323,Zeder,ZAF,,,,,A0MJXU,,,,,,,,,,103509026,ZEDINV,,ZEDJ.J,,,,92,,,XJSE,XJSE,ORD,Y,ZED,Zeder Investment Ord Shs,1645,MIFID-E,ESVUFR,Y,ZEDJ.BE,BERB,Medium Liquid,XJSE,106301635,N,,,,,,,,,,,,,,,,,1,ORD
