#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
1ECPR4F.SA,16-JUN-2018,,,Equities,ENCORPAR PRF,N/P,N/P,,BRECPRACNPR2,,SAO,BRL,1,Empresa Nacional de Comercio Redito e Participacoes SA Encorpar,,120068,Encorpar,BRA,,,,,907495,,,,ECPR4,,,,,,4334314,EMPNCL,,ECPR4.SA,,,,5091,,,,,PRF,,1ECPR4F,Encorpar Pref Shs,1529,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1EDGA11F.SA,16-JUN-2018,,,Equities,FDO INV IMOB FII EDIFICIO GALERIA CF,N/P,N/P,,BREDGACTF001,,SAO,BRL,1,FI Imobiliario - FII Edificio Galeria,,112366980,FII - FII Edific,BRA,,,,,,,,,EDGA1,,,,,,119385972,,,EDGA11.SA,,,,5091,,,,,ECL,,EDGA11F,Fundo De Investimento Imobiliario Edificio Galeria Closed Fund,,,CICIRU,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,1,CEF
1EEEL3.SA,16-JUN-2018,,,Equities,CIA EST GER TRANS ENER ELET ORD,N/P,N/P,,BREEELACNOR8,,SAO,BRL,1,Companhia Estadual de Geracao e Transmissao de Energia Eletrica CEEE GT,,117687,CEEE-GT,BRA,,,,,,,,,EEEL3,,,,,,112490740,CEEE,,EEEL3.SA,,,,5091,,,,,ORD,,EEEL3,Cia Estadual Ger.Trans.Ener.Elet-Ceee-Gt Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EEEL3F.SA,16-JUN-2018,,,Equities,CIA EST GER TRANS ENER ELET ORD,N/P,N/P,,BREEELACNOR8,,SAO,BRL,1,Companhia Estadual de Geracao e Transmissao de Energia Eletrica CEEE GT,,117687,CEEE-GT,BRA,,,,,,,,,EEEL3,,,,,,112490740,CEEE,,EEEL3.SA,,,,5091,,,,,ORD,,1EEEL3F,Cia Estadual Ger.Trans.Ener.Elet-Ceee-Gt Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EEEL4F.SA,16-JUN-2018,,,Equities,CIA EST GER TRAN EN ELET-CEEE-GT PRF,N/P,N/P,,BREEELACNPR5,,SAO,BRL,1,Companhia Estadual de Geracao e Transmissao de Energia Eletrica CEEE GT,,117687,CEEE-GT,BRA,,,,,,,,,EEEL4,,,,,,112490738,CEEE,,EEEL3.SA,,,,5091,,,,,PRF,,1EEEL4F,Cia Estadual Ger.Trans.Ener.Elet-Ceee-Gt Pref Shs,1822,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1EGIE3.SA,16-JUN-2018,,,Equities,ENGIE BRASIL ENERGIA ORD,N/P,N/P,,BREGIEACNOR9,,SAO,BRL,1,Engie Brasil Energia SA,,127437,Engie Brasil Ene,BRA,,,,,,,,,TBLE3,,,,,,5015098,CENGER,,EGIE3.SA,,,,5091,,,,,ORD,,EGIE3,Engie Brasil Energia Ord Shs,1826,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EGIE3F.SA,16-JUN-2018,,,Equities,ENGIE BRASIL ENERGIA ORD,N/P,N/P,,BREGIEACNOR9,,SAO,BRL,1,Engie Brasil Energia SA,,127437,Engie Brasil Ene,BRA,,,,,,,,,TBLE3,,,,,,5015098,CENGER,,EGIE3.SA,,,,5091,,,,,ORD,,EGIE3F,Engie Brasil Energia Ord Shs,1826,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EKTR3.SA,16-JUN-2018,,,Equities,ELEKTRO ORD,N/P,N/P,,BREKTRACNOR0,,SAO,BRL,1,Elektro Redes SA,,130284,Elektro Redes,BRA,,,,,A0YKCD,,,,EKTR3,,,,,,5319725,ELTSER,,EKTR4.SA,,,,5091,,,,,ORD,,EKTR3,Eletric Servicos Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EKTR3F.SA,16-JUN-2018,,,Equities,ELEKTRO ORD,N/P,N/P,,BREKTRACNOR0,,SAO,BRL,1,Elektro Redes SA,,130284,Elektro Redes,BRA,,,,,A0YKCD,,,,EKTR3,,,,,,5319725,ELTSER,,EKTR4.SA,,,,5091,,,,,ORD,,1EKTR3F,Eletric Servicos Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EKTR4F.SA,16-JUN-2018,,,Equities,ELEKTRO PRF,N/P,N/P,,BREKTRACNPR7,,SAO,BRL,1,Elektro Redes SA,,130284,Elektro Redes,BRA,,,,,A0NC9Z,,,,EKTR4,,,,,,5319724,ELTSER,,EKTR4.SA,,,,5091,,,,,PRF,,1EKTR4F,Eletric Servicos Pref Shs,1822,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ELEK3.SA,16-JUN-2018,,,Equities,ELEKEIROZ ORD,N/P,N/P,,BRELEKACNOR5,,SAO,BRL,1,Elekeiroz SA,,39770,Elekeiroz,BRA,,,,,A0YKD3,,,,ELEK3,,,,,,690422,CIQPET,,ELEK4.SA,,,,5091,,,,,ORD,,ELEK3,Elekeiroz Ord Shs,1050,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ELEK3F.SA,16-JUN-2018,,,Equities,ELEIKEROZ ORD,N/P,N/P,,BRELEKACNOR5,,SAO,BRL,1,Elekeiroz SA,,39770,Elekeiroz,BRA,,,,,A0YKD3,,,,ELEK3,,,,,,690422,CIQPET,,ELEK4.SA,,,,5091,,,,,ORD,,1ELEK3F,Elekeiroz Ord Shs,1050,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ELEK4F.SA,16-JUN-2018,,,Equities,ELEKEIROZ PRF,N/P,N/P,,BRELEKACNPR2,,SAO,BRL,1,Elekeiroz SA,,39770,Elekeiroz,BRA,,,,,A1JKLQ,,,,ELEK4,,,,,,100495002,CIQPET,,ELEK4.SA,,,,5091,,,,,PRF,,1ELEK4F,Elekeiroz Pref Shs,1050,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ELET3.SA,16-JUN-2018,,,Equities,ELETROBRAS ORD,N/P,N/P,,BRELETACNOR6,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,899026,,,899026,,,,ELET3,,,,,,664865,ELBRAS,,ELET6.SA,,,,5091,,,,,ORD,,ELET3,Centrais Eletr Bras-Eletrobras Ord Shs,1822,MIFID-E,ESVUFR,,ELET.F,FRAB,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ELET3F.SA,16-JUN-2018,,,Equities,ELETROBRAS ORD,N/P,N/P,,BRELETACNOR6,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,899026,,,899026,,,,ELET3,,,,,,664865,ELBRAS,,ELET6.SA,,,,5091,,,,,ORD,,1ELET3F,Centrais Eletr Bras-Eletrobras Ord Shs,1822,MIFID-E,ESVUFR,,ELET.F,FRAB,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ELET5F.SA,16-JUN-2018,,,Equities,ELETROBRAS A PRF,N/P,N/P,,BRELETACNPA9,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,,,,,,,,ELET5,,,,,,658490,ELBRAS,,ELET6.SA,,,,5091,,,,,PRF,,1ELET5F,Centrais Eletr Bras-Eletrobras Series A Pref Shs,1822,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ELET6F.SA,16-JUN-2018,,,Equities,ELETROBRAS B PRF,N/P,N/P,,BRELETACNPB7,,SAO,BRL,1,Centrais Eletricas Brasileiras SA,,34050,Eletrobras,BRA,,,,,899037,,,,ELET6,,,,,,1544145,ELBRAS,,ELET6.SA,,,,5091,,,,,PRF,,1ELET6F,Centrais Eletr Bras-Eletrobras Series B Pref Shs,1822,MIFID-E,EPNNPR,,ELET_pb.F,FRAB,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ELPL3.SA,16-JUN-2018,,,Equities,ELETROPAULO METROPOLITANA ORD,N/P,N/P,,BRELPLACNOR9,,SAO,BRL,1,Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,,76063,Eletropaulo,BRA,,,,,A0YKCL,,,,ELPL3,,,,,,1688995,ELEP,,ELPL3.SA,,,,5091,,,,,ORD,,ELPL3,Eletropaulo Metropolitana Eletricidade de Sao Paulo Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ELPL3F.SA,16-JUN-2018,,,Equities,ELETROPAULO METROPOLITANA ORD,N/P,N/P,,BRELPLACNOR9,,SAO,BRL,1,Eletropaulo Metropolitana Eletricidade de Sao Paulo SA,,76063,Eletropaulo,BRA,,,,,A0YKCL,,,,ELPL3,,,,,,1688995,ELEP,,ELPL3.SA,,,,5091,,,,,ORD,,1ELPL3F,Eletropaulo Metropolitana Eletricidade de Sao Paulo Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EMAE3.SA,16-JUN-2018,,,Equities,EMAE ORD,N/P,N/P,,BREMAEACNOR4,,SAO,BRL,1,EMAE Empresa Metropolitana de Aguas e Energia SA,,124577,EMAE,BRA,,,,,,,,,EMAE3,,,,,,4799906,AGUELC,,EMAE4.SA,,,,5091,,,,,ORD,,EMAE3,Emp Metropolitan Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EMAE3F.SA,16-JUN-2018,,,Equities,EMAE ORD,N/P,N/P,,BREMAEACNOR4,,SAO,BRL,1,EMAE Empresa Metropolitana de Aguas e Energia SA,,124577,EMAE,BRA,,,,,,,,,EMAE3,,,,,,4799906,AGUELC,,EMAE4.SA,,,,5091,,,,,ORD,,1EMAE3F,Emp Metropolitan Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EMAE4F.SA,16-JUN-2018,,,Equities,EMAE PRF,N/P,N/P,,BREMAEACNPR1,,SAO,BRL,1,EMAE Empresa Metropolitana de Aguas e Energia SA,,124577,EMAE,BRA,,,,,913659,,,,EMAE4,,,,,,4799907,AGUELC,,EMAE4.SA,,,,5091,,,,,PRF,,1EMAE4F,Emp Metropolitna Pref Shs,1823,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1EMBR3.SA,16-JUN-2018,,,Equities,EMBRAER ORD,N/P,N/P,,BREMBRACNOR4,,SAO,BRL,1,Embraer SA,,50392,Embraer,BRA,,,,,918902,,,,EMBR3,,,,,,1760177,EMBRER,,EMBR3.SA,,,,5091,,,,,ORD,,EMBR3,Embraer Ord Shs,1137,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EMBR3F.SA,16-JUN-2018,,,Equities,EMBRAER ORD,N/P,N/P,,BREMBRACNOR4,,SAO,BRL,1,Embraer SA,,50392,Embraer,BRA,,,,,918902,,,,EMBR3,,,,,,1760177,EMBRER,,EMBR3.SA,,,,5091,,,,,ORD,,1EMBR3F,Embraer Ord Shs,1137,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENBR3.SA,16-JUN-2018,,,Equities,EDP ENERGIAS DO BRASIL ORD,N/P,N/P,,BRENBRACNOR2,,SAO,BRL,1,EDP Energias do Brasil SA,,101403924,EDP Energias,BRA,,,,,A0F6KG,,,,ENBR3,,,,,,102038924,EDPBRZ,,ENBR3.SA,,,,5091,,,,,ORD,,ENBR3,Energias Do Brasil Sa Ord Shs Brazil,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENBR3F.SA,16-JUN-2018,,,Equities,EDP ENERGIAS DO BRASIL ORD,N/P,N/P,,BRENBRACNOR2,,SAO,BRL,1,EDP Energias do Brasil SA,,101403924,EDP Energias,BRA,,,,,A0F6KG,,,,ENBR3,,,,,,102038924,EDPBRZ,,ENBR3.SA,,,,5091,,,,,ORD,,1ENBR3F,Energias Do Brasil Sa Ord Shs Brazil,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENEV3.SA,16-JUN-2018,,,Equities,ENEVA ORD,N/P,N/P,,BRENEVACNOR8,,SAO,BRL,1,Eneva SA,,103899723,Eneva,BRA,,,,,A1W7F1,,,,ENEV3,,,,,,106016943,MPXENE,,ENEV3.SA,,,,5091,,,,,ORD,,ENEV3,Eneva Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENEV3F.SA,16-JUN-2018,,,Equities,ENEVA ORD,N/P,N/P,,BRENEVACNOR8,,SAO,BRL,1,Eneva SA,,103899723,Eneva,BRA,,,,,A1W7F1,,,,ENEV3,,,,,,106016943,MPXENE,,ENEV3.SA,,,,5091,,,,,ORD,,ENEV3F,Eneva Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENGI11F.SA,16-JUN-2018,,,Equities,ENERGISA UNT,N/P,N/P,,BRENGICDAM16,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,,,,,ENGI1,,,,,,110681738,ENERSA,,ENGI11.SA,,,,5091,,,,,UNT,,1ENGI11F,Energisa Units,1823,,EMXXXR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BRAZILUNT
1ENGI12F.SA,16-JUN-2018,,,Equities,ENERGISA RTS,N/P,N/P,,BRENGIN01M19,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,,,,,,,,,,,138643781,ENERSA,,ENGI11.SA,,,,5091,,,,,RTS,,ENGI12F,Energisa Rights,1823,,RWSTCA,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,RTS
1ENGI3.SA,16-JUN-2018,,,Equities,ENERGISA ORD,N/P,N/P,,BRENGIACNOR0,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,A0YKC2,,,,ENGI3,,,,,,10191350,ENERSA,,ENGI11.SA,,,,5091,,,,,ORD,,ENGI3,Energisa Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENGI3F.SA,16-JUN-2018,,,Equities,ENERGISA ORD,N/P,N/P,,BRENGIACNOR0,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,A0YKC2,,,,ENGI3,,,,,,10191350,ENERSA,,ENGI11.SA,,,,5091,,,,,ORD,,1ENGI3F,Energisa Ord Shs,1823,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENGI4F.SA,16-JUN-2018,,,Equities,ENERGISA PRF,N/P,N/P,,BRENGIACNPR7,,SAO,BRL,1,Energisa SA,,160624,Energisa,BRA,,,,,A1JKLS,,,,ENGI4,,,,,,104205925,ENERSA,,ENGI11.SA,,,,5091,,,,,PRF,,1ENGI4F,Energisa Pref Shs,1823,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ENMT3.SA,16-JUN-2018,,,Equities,ENERGISA MT DISTRIB DE ENERGIA ORD,N/P,N/P,,BRENMTACNOR5,,SAO,BRL,1,Energisa Mato Grosso Distribuidora de Energia SA,,86517,Energisa Mato Gr,BRA,,,,,,,,,CMGR3,,,,,,2334808,CENMTG,,ENMT4.SA,,,,5091,,,,,ORD,,ENMT3,Energisa Mato Grosso Distribuicao De Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENMT3F.SA,16-JUN-2018,,,Equities,ENERGISA MT DISTRIB DE ENERGIA ORD,N/P,N/P,,BRENMTACNOR5,,SAO,BRL,1,Energisa Mato Grosso Distribuidora de Energia SA,,86517,Energisa Mato Gr,BRA,,,,,,,,,CMGR3,,,,,,2334808,CENMTG,,ENMT4.SA,,,,5091,,,,,ORD,,ENMT3F,Energisa Mato Grosso Distribuicao De Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ENMT4F.SA,16-JUN-2018,,,Equities,ENERGISA MT DISTRIB DE ENERGIA PRF,N/P,N/P,,BRENMTACNPR2,,SAO,BRL,1,Energisa Mato Grosso Distribuidora de Energia SA,,86517,Energisa Mato Gr,BRA,,,,,A14P2E,,,,CMGR4,,,,,,2334809,CENMTG,,ENMT4.SA,,,,5091,,,,,PRF,,ENMT4F,Energisa Mato Grosso Distribuicao De Energia Pref Shs,1822,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1EQTL3.SA,16-JUN-2018,,,Equities,EQUATORIAL ENERGIA ORD,N/P,N/P,,BREQTLACNOR0,,SAO,BRL,1,Equatorial Energia SA,,101751226,Equatorial Energ,BRA,,,,,A0NJYA,,,,EQTL3,,,,,,102724824,EQUATT,,EQTL3.SA,,,,5091,,,,,ORD,,EQTL3,Equatorial Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EQTL3F.SA,16-JUN-2018,,,Equities,EQUATORIAL ENERGIA ORD,N/P,N/P,,BREQTLACNOR0,,SAO,BRL,1,Equatorial Energia SA,,101751226,Equatorial Energ,BRA,,,,,A0NJYA,,,,EQTL3,,,,,,102724824,EQUATT,,EQTL3.SA,,,,5091,,,,,ORD,,1EQTL3F,Equatorial Energia Ord Shs,1822,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ESRX34.SA,16-JUN-2018,,,Equities,EXPRESS SCRIPTS HOLDING COMPANY BDR,N/P,N/P,,BRESRXBDR009,,SAO,BRL,1,Express Scripts Holding Co,,111165812,Express Scripts,USA,,,,,,,,,,,,,,,139584903,,,ESRX.OQ,,,,5091,,,,,DRC,,ESRX34,Express Scripts Holding Company BDR,1605,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
1ESRX34F.SA,16-JUN-2018,,,Equities,EXPRESS SCRIPTS HOLDING COMPANY BDR,N/P,N/P,,BRESRXBDR009,,SAO,BRL,1,Express Scripts Holding Co,,111165812,Express Scripts,USA,,,,,,,,,,,,,,,139584903,,,ESRX.OQ,,,,5091,,,,,DRC,,ESRX34F,Express Scripts Holding Company BDR,1605,MIFID-E,EDSXPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,BDR
1ESTC3.SA,16-JUN-2018,,,Equities,ESTACIO PARTICIPACOES ORD,N/P,N/P,,BRESTCACNOR5,,SAO,BRL,1,Estacio Participacoes SA,,103386930,Estacio Particip,BRA,,,,,A0Q53S,,,,ESTC3,,,,,,104904324,ETCPAR,,ESTC3.SA,,,,5091,,,,,ORD,,ESTC3,Estacio Participacoes Ord Shs,1600,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ESTC3F.SA,16-JUN-2018,,,Equities,ESTACIO PARTICIPACOES ORD,N/P,N/P,,BRESTCACNOR5,,SAO,BRL,1,Estacio Participacoes SA,,103386930,Estacio Particip,BRA,,,,,A0Q53S,,,,ESTC3,,,,,,104904324,ETCPAR,,ESTC3.SA,,,,5091,,,,,ORD,,1ESTC3F,Estacio Participacoes Ord Shs,1600,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ESTR3.SA,16-JUN-2018,,,Equities,ESTRELA ORD,N/P,N/P,,BRESTRACNOR3,,SAO,BRL,1,Manufatura de Brinquedos Estrela SA,,40963,Brinq Estrela,BRA,,,,,,,,,ESTR3,,,,,,658505,ESTBRA,,ESTR4.SA,,,,5091,,,,,ORD,,ESTR3,Estrela Ord Shs,1386,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ESTR3F.SA,16-JUN-2018,,,Equities,ESTRELA ORD,N/P,N/P,,BRESTRACNOR3,,SAO,BRL,1,Manufatura de Brinquedos Estrela SA,,40963,Brinq Estrela,BRA,,,,,,,,,ESTR3,,,,,,658505,ESTBRA,,ESTR4.SA,,,,5091,,,,,ORD,,1ESTR3F,Estrela Ord Shs,1386,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ESTR4F.SA,16-JUN-2018,,,Equities,ESTRELA PRF,N/P,N/P,,BRESTRACNPR0,,SAO,BRL,1,Manufatura de Brinquedos Estrela SA,,40963,Brinq Estrela,BRA,,,,,902542,,,,ESTR4,,,,,,658504,ESTBRA,,ESTR4.SA,,,,5091,,,,,PRF,,1ESTR4F,Estrela Pref Shs,1386,,EPNNPR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,PRF
1ESUD11F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTOR E S II ETF,N/P,N/P,,BRESUDCTF004,,SAO,BRL,1,FIP Infra-Estr BB Votorantim Ener Sustentavel II A,,114835197,FIP I-E BBV Ener,BRA,,,,,,,,,ESUD1,,,,,,116689420,,,ESUD11.SA,,,,5091,,,,,ECL,,1ESUD11F,FIP Infra-Estr BB Votorantim Ener Sustentavel II A,,,CICILY,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ESUD12F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTOR E S II ETF,N/P,N/P,,BRESUDCTF012,,SAO,BRL,1,FIP Infra-Estr BB Votorantim Ener Sustentavel II A,,114835197,FIP I-E BBV Ener,BRA,,,,,,,,,ESUD1,,,,,,116689424,,,ESUD11.SA,,,,5091,,,,,ECL,,1ESUD12F,FIP Infra-Estr BB Votorantim Ener Sustentavel II B,,,CMXXXS,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ESUT11F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTOR E S III ETF,N/P,N/P,,BRESUTCTF000,,SAO,BRL,1,FIP Infra-Estr BB Votorantim Ene Sustentavel III A,,111810514,FIP I-E BBV Ene,BRA,,,,,,,,,ESUT1,,,,,,116689429,,,ESUT11.SA,,,,5091,,,,,ECL,,1ESUT11F,FIP Infra-Estr BB Votorantim Ene Sustentavel III A Closed Fund,,,CICILY,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ESUT12F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTOR E S III CF,N/P,N/P,,BRESUTCTF018,,SAO,BRL,1,FIP Infra-Estr BB Votorantim Ene Sustentavel III A,,111810514,FIP I-E BBV Ene,BRA,,,,,,,,,ESUT1,,,,,,116689433,,,ESUT11.SA,,,,5091,,,,,ECL,,1ESUT12F,FIP Infra-Estr BB Votorantim Ene Sustentavel III B Closed Fund,,,CMXXXS,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ESUU11F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTORANTIM ENERG,N/P,N/P,,BRESUUCTF008,,SAO,BRL,1,Fundo de Investimento em Participacoes em Infraestrutura BB Votorantim Energia S,,111536017,FIP IE I,BRA,,,,,,,,,ESUU1,,,,,,143201747,,,ESUU11.SA,,,,5091,,,,,ECL,,ESUU11F,Fundo De Investimento Participacoes IE BB Votorantim Energia Sustentavel Closed Fund,1694,,CICILY,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ESUU12F.SA,16-JUN-2018,,,Equities,FDO INV PART IE BB VOTOR E S I ETF,N/P,N/P,,BRESUUCTF016,,SAO,BRL,1,FIP Infra-Estr BB Votorantim Energ Sustentavel I A,,111810510,FIP I-E BBV Ener,BRA,,,,,,,,,ESUU1,,,,,,116689409,,,ESUU12.SA,,,,5091,,,,,ECL,,1ESUU12F,FIP Infra-Estr BB Votorantim Energ Sustentavel I B Closed Fund,,,CMXXXS,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,CEF
1ETER3.SA,16-JUN-2018,,,Equities,ETERNIT ORD,N/P,N/P,,BRETERACNOR3,,SAO,BRL,1,Eternit SA,,40978,Eternit,BRA,,,,,920192,,,,ETER3,,,,,,658506,ETBRAZ,,ETER3.SA,,,,5091,,,,,ORD,,ETER3,Eternit Ord Shs,1108,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1ETER3F.SA,16-JUN-2018,,,Equities,ETERNIT ORD,N/P,N/P,,BRETERACNOR3,,SAO,BRL,1,Eternit SA,,40978,Eternit,BRA,,,,,920192,,,,ETER3,,,,,,658506,ETBRAZ,,ETER3.SA,,,,5091,,,,,ORD,,1ETER3F,Eternit Ord Shs,1108,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EUCA3.SA,16-JUN-2018,,,Equities,EUCATEX ORD,N/P,N/P,,BREUCAACNOR1,,SAO,BRL,1,Eucatex SA Industria e Comercio,,40988,Eucatex,BRA,,,,,,,,,EUCA3,,,,,,690433,EUCAT,,EUCA4.SA,,,,5091,,,,,ORD,,EUCA3,Eucatex Ord Shs,1537,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
1EUCA3F.SA,16-JUN-2018,,,Equities,EUCATEX ORD,N/P,N/P,,BREUCAACNOR1,,SAO,BRL,1,Eucatex SA Industria e Comercio,,40988,Eucatex,BRA,,,,,,,,,EUCA3,,,,,,690433,EUCAT,,EUCA4.SA,,,,5091,,,,,ORD,,1EUCA3F,Eucatex Ord Shs,1537,,ESVUFR,,,,Bovespa,BVMF,,N,,,,,,,,,,,,,,,,,100,ORD
