#RIC,Date[G],Time[G],GMT Offset,Type,Description,CUSIP Code,SEDOL,Common Code,ISIN Code,Issue Classification,Exchange Identification,Currency Code,Trading Status,Directory Company Name,Industrial Classification Code,Organisation ID ORGID,Organisation Display Name,Organisation Geographical Unit,Australia Code,Austria Code,Belgium Code,France Code Sicovam,Wertpapier WM,Japan Code SICC,Netherlands Code,Rio De Janeiro Code,Sao Paulo Code,Switzerland Code VALOREN,Taiwan Code,Hong Kong Code,Malaysia Code,Singapore Code,Primary Issue Level Code PILC,Finsbury Company Code,ISO CFI Code,Primary RIC Edcoid,New MSCI Industrial Classification Code GICS,Dow Jones Stoxx Industrial Classification Code,FTSE Industrial Classification Code,PE Code,Quotron Symbol,New Belgian Code,Market Identifier Code MIC,Official Place Of Listing OPOL,Asset Categories,Primary Trading RIC,Ticker Symbol,Issue Long Name,RBSS Code,MiFID Indicator,CFI Code,Place Of Listing,Primary Reference Market Quote,Primary Execution Venue,Market Segment Name,Market MIC,Organizational Identifier of the Competent Regulatory Authority,CESR EEA Regulated,CESR Most Relevant Market,CESR Average Daily Turnover,CESR Average Daily Turnover Currency,CRA Average Daily Turnover,CRA Average Daily Turnover Currency,CESR Average Value Of Orders Executed,CESR Average Value Of Orders Executed Currency,CRA Average Value Of Orders Executed,CRA Average Value Of Orders Executed Currency,CESR Free Float,CESR Free Float Currency,CRA Free Float,CRA Free Float Currency,CESR Standard Market Size,CESR Standard Market Size Currency,New Netherlands Code,Round Lot Size,Reuters Classification Scheme
SINObi.SI,16-JUN-2018,,,Equities,SINGAPORE MYANMAR INVESTCO  ORD,N/P,N/P,,SG1T17929525,,SES,SGD,1,Singapore Myanmar Investco Ltd,,101752441,Singapore,SGP,,,,,A113YB,,,,,,,,,Y45-B,102694324,SNGPWD,,SINO.SI,,,,4082,,,,,ORD,,Y45,Singapore Myanmar Investco Ord Shs,1747,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINOol.SI,14-JUN-2018,,,Equities,SINGAPORE MYANMAR INVESTCO  ORD,N/P,N/P,,SG1T17929525,,SES,SGD,1,Singapore Myanmar Investco Ltd,,101752441,Singapore,SGP,,,,,A113YB,,,,,,,,,Y45-O,102694324,SNGPWD,,SINO.SI,,,,4082,,,,,ORD,,Y45,Singapore Myanmar Investco Ord Shs,1747,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINOol.SI,16-JUN-2018,,,Equities,SINGAPORE MYANMAR INVESTCO  ORD,N/P,N/P,,SG1T17929525,,SES,SGD,1,Singapore Myanmar Investco Ltd,,101752441,Singapore,SGP,,,,,A113YB,,,,,,,,,Y45-O,102694324,SNGPWD,,SINO.SI,,,,4082,,,,,ORD,,Y45,Singapore Myanmar Investco Ord Shs,1747,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINP.SI,16-JUN-2018,,,Equities,SINGAPORE O&G ORD,N/P,N/P,,SG1DG2000005,,SES,SGD,1,Singapore O&G Ltd,,114773905,SOG,SGP,,,,,,,,,,,,,,1D8,132446920,,,SINP.SI,,,,3051,,,XSCA,XSCA,ORD,Y,1D8,Singapore O & G Ord Shs,1718,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
SINPbi.SI,16-JUN-2018,,,Equities,SINGAPORE O&G ORD,N/P,N/P,,SG1DG2000005,,SES,SGD,1,Singapore O&G Ltd,,114773905,SOG,SGP,,,,,,,,,,,,,,1D8-B,132446920,,,SINP.SI,,,,4082,,,,,ORD,,1D8,Singapore O & G Ord Shs,1718,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SINPol.SI,16-JUN-2018,,,Equities,SINGAPORE O&G ORD,N/P,N/P,,SG1DG2000005,,SES,SGD,1,Singapore O&G Ltd,,114773905,SOG,SGP,,,,,,,,,,,,,,1D8-O,132446920,,,SINP.SI,,,,4082,,,,,ORD,,1D8,Singapore O & G Ord Shs,1718,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SINV.SI,16-JUN-2018,,,Equities,SING INVESTMENTS AND FINANCE ORD,N/P,N/P,,SG1S02002305,,SES,SGD,1,Sing Investments & Finance Ltd,,48643,Sing Investments,SGP,,,,,A0JK3X,,,,,,,,,S35,283545,SINGIF,,SINV.SI,,,,3051,,,XSES,XSES,ORD,Y,S35,Sing Investments & Finance Ord Shs,1621,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SINVbi.SI,16-JUN-2018,,,Equities,SING INVESTMENTS AND FINANCE ORD,N/P,N/P,,SG1S02002305,,SES,SGD,1,Sing Investments & Finance Ltd,,48643,Sing Investments,SGP,,,,,A0JK3X,,,,,,,,,S35-B,283545,SINGIF,,SINV.SI,,,,4082,,,,,ORD,,S35,Sing Investments & Finance Ord Shs,1621,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINVol.SI,16-JUN-2018,,,Equities,SING INVESTMENTS AND FINANCE ORD,N/P,N/P,,SG1S02002305,,SES,SGD,1,Sing Investments & Finance Ltd,,48643,Sing Investments,SGP,,,,,A0JK3X,,,,,,,,,S35-O,283545,SINGIF,,SINV.SI,,,,4082,,,,,ORD,,S35,Sing Investments & Finance Ord Shs,1621,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINW.SI,16-JUN-2018,,,Equities,SINWA ORD,N/P,N/P,,SG1N21908982,,SES,SGD,1,Sinwa Ltd,,175153,Sinwa,SGP,,,,,A0JL4G,,,,,,,,,5CN,12969962,SINKSL,,SINW.SI,,,,3051,,,XSES,XSES,ORD,Y,5CN,Sinwa Ord Shs,1831,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SINWbi.SI,16-JUN-2018,,,Equities,SINWA ORD,N/P,N/P,,SG1N21908982,,SES,SGD,1,Sinwa Ltd,,175153,Sinwa,SGP,,,,,A0JL4G,,,,,,,,,5CN-B,12969962,SINKSL,,SINW.SI,,,,4082,,,,,ORD,,5CN,Sinwa Ord Shs,1831,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SINWol.SI,16-JUN-2018,,,Equities,SINWA ORD,N/P,N/P,,SG1N21908982,,SES,SGD,1,Sinwa Ltd,,175153,Sinwa,SGP,,,,,A0JL4G,,,,,,,,,5CN-O,12969962,SINKSL,,SINW.SI,,,,4082,,,,,ORD,,5CN,Sinwa Ord Shs,1831,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SITR.SI,16-JUN-2018,,,Equities,SITRA HOLDINGS INTERNATIONAL ORD,N/P,N/P,,SG1V70937494,,SES,SGD,1,Sitra Holdings (International) Ltd,,101994828,Sitra Holdings,SGP,,,,,A0RBJM,,,,,,,,,5LE,103204406,SITRHL,,SITR.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5LE,Sitra Holdings International Ord Shs,1119,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SITRbi.SI,16-JUN-2018,,,Equities,SITRA HOLDINGS INTERNATIONAL ORD,N/P,N/P,,SG1V70937494,,SES,SGD,1,Sitra Holdings (International) Ltd,,101994828,Sitra Holdings,SGP,,,,,A0RBJM,,,,,,,,,5LE-B,103204406,SITRHL,,SITR.SI,,,,4082,,,,,ORD,,5LE,Sitra Holdings International Ord Shs,1119,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SITRol.SI,16-JUN-2018,,,Equities,SITRA HOLDINGS INTERNATIONAL ORD,N/P,N/P,,SG1V70937494,,SES,SGD,1,Sitra Holdings (International) Ltd,,101994828,Sitra Holdings,SGP,,,,,A0RBJM,,,,,,,,,5LE-O,103204406,SITRHL,,SITR.SI,,,,4082,,,,,ORD,,5LE,Sitra Holdings International Ord Shs,1119,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SKJE.SI,16-JUN-2018,,,Equities,SK JEWELLERY GROUP ORD,N/P,N/P,,SG1BG2000009,,SES,SGD,1,SK Jewellery Group Ltd,,114850052,SK Jewellery Grp,SGP,,,,,,,,,,,,,,42G,133551066,,,SKJE.SI,,,,3051,,,XSCA,XSCA,ORD,Y,42G,Sk Jewellery Group Ord Shs,1339,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
SKJEbi.SI,16-JUN-2018,,,Equities,SK JEWELLERY GROUP ORD,N/P,N/P,,SG1BG2000009,,SES,SGD,1,SK Jewellery Group Ltd,,114850052,SK Jewellery Grp,SGP,,,,,,,,,,,,,,42G-B,133551066,,,SKJE.SI,,,,4082,,,,,ORD,,42G,Sk Jewellery Group Ord Shs,1339,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SKJEol.SI,16-JUN-2018,,,Equities,SK JEWELLERY GROUP ORD,N/P,N/P,,SG1BG2000009,,SES,SGD,1,SK Jewellery Group Ltd,,114850052,SK Jewellery Grp,SGP,,,,,,,,,,,,,,42G-O,133551066,,,SKJE.SI,,,,4082,,,,,ORD,,42G,Sk Jewellery Group Ord Shs,1339,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SLBD.SI,16-JUN-2018,,,Equities,SLB DEVELOPMENT ORD,N/P,N/P,,SG1ED7000005,,SES,SGD,1,SLB Development Ltd,,116897656,SLB Development,SGP,,,,,,,,,,,,,,1J0,156195430,,,SLBD.SI,,,,3051,,,XSCA,XSCA,ORD,Y,1J0,SLB Development Ord Shs,1668,,esxxxx,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
SLBDbi.SI,16-JUN-2018,,,Equities,SLB DEVELOPMENT ORD,N/P,N/P,,SG1ED7000005,,SES,SGD,1,SLB Development Ltd,,116897656,SLB Development,SGP,,,,,,,,,,,,,,1J0-B,156195430,,,SLBD.SI,,,,4082,,,,,ORD,,1J0,SLB Development Ord Shs,1668,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SLBDol.SI,16-JUN-2018,,,Equities,SLB DEVELOPMENT ORD,N/P,N/P,,SG1ED7000005,,SES,SGD,1,SLB Development Ltd,,116897656,SLB Development,SGP,,,,,,,,,,,,,,1J0-O,156195430,,,SLBD.SI,,,,4082,,,,,ORD,,1J0,SLB Development Ord Shs,1668,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SLVX.SI,16-JUN-2018,,,Equities,SILVERLAKE AXIS ORD,N/P,N/P,,BMG8226U1071,,SES,SGD,1,Silverlake Axis Ltd,,175329,Silverlake Axis,SGP,,,,,A0MQFK,,,,,,,,,5CP,13003471,AXISYM,,SLVX.SI,,,,3051,,,XSES,XSES,ORD,Y,5CP,Silverlake Axis Ord Shs,1798,MIFID-E,ESXXXX,Y,8S5.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SLVXbi.SI,16-JUN-2018,,,Equities,SILVERLAKE AXIS ORD,N/P,N/P,,BMG8226U1071,,SES,SGD,1,Silverlake Axis Ltd,,175329,Silverlake Axis,SGP,,,,,A0MQFK,,,,,,,,,5CP-B,13003471,AXISYM,,SLVX.SI,,,,4082,,,,,ORD,,5CP,Silverlake Axis Ord Shs,1798,MIFID-E,ESXXXX,,8S5.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SLVXol.SI,16-JUN-2018,,,Equities,SILVERLAKE AXIS ORD,N/P,N/P,,BMG8226U1071,,SES,SGD,1,Silverlake Axis Ltd,,175329,Silverlake Axis,SGP,,,,,A0MQFK,,,,,,,,,5CP-O,13003471,AXISYM,,SLVX.SI,,,,4082,,,,,ORD,,5CP,Silverlake Axis Ord Shs,1798,MIFID-E,ESXXXX,,8S5.SG,STUB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMFC.SI,16-JUN-2018,,,Equities,SUNMOON FOOD ORD,N/P,N/P,,SG1AA2000004,,SES,SGD,1,SunMoon Food Company Ltd,,106213,Sunmoon Food,SGP,,,,,A116U9,,,,,,,,,AAJ,3610813,FHTK,,SMFC.SI,,,,3051,,,XSES,XSES,ORD,Y,AAJ,Sunmoon Food Company Ord Shs,1536,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SMFCbi.SI,16-JUN-2018,,,Equities,SUNMOON FOOD ORD,N/P,N/P,,SG1AA2000004,,SES,SGD,1,SunMoon Food Company Ltd,,106213,Sunmoon Food,SGP,,,,,A116U9,,,,,,,,,AAJ-B,3610813,FHTK,,SMFC.SI,,,,4082,,,,,ORD,,AAJ,Sunmoon Food Company Ord Shs,1536,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMFCol.SI,16-JUN-2018,,,Equities,SUNMOON FOOD ORD,N/P,N/P,,SG1AA2000004,,SES,SGD,1,SunMoon Food Company Ltd,,106213,Sunmoon Food,SGP,,,,,A116U9,,,,,,,,,AAJ-O,3610813,FHTK,,SMFC.SI,,,,4082,,,,,ORD,,AAJ,Sunmoon Food Company Ord Shs,1536,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMFL.SI,16-JUN-2018,,,Equities,SMARTFLEX HOLDINGS ORD,N/P,N/P,,SG2B95959500,,SES,SGD,1,Smartflex Holdings Ltd,,107496120,Smartflex Holdg,SGP,,,,,A113YX,,,,,,,,,5RE,111621641,,,SMFL.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5RE,Smartflex Holdings Ord Shs,1746,,ESXXXX,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SMFLbi.SI,16-JUN-2018,,,Equities,SMARTFLEX HOLDINGS ORD,N/P,N/P,,SG2B95959500,,SES,SGD,1,Smartflex Holdings Ltd,,107496120,Smartflex Holdg,SGP,,,,,A113YX,,,,,,,,,5RE-B,111621641,,,SMFL.SI,,,,4082,,,,,ORD,,5RE,Smartflex Holdings Ord Shs,1746,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMFLol.SI,16-JUN-2018,,,Equities,SMARTFLEX HOLDINGS ORD,N/P,N/P,,SG2B95959500,,SES,SGD,1,Smartflex Holdings Ltd,,107496120,Smartflex Holdg,SGP,,,,,A113YX,,,,,,,,,5RE-O,111621641,,,SMFL.SI,,,,4082,,,,,ORD,,5RE,Smartflex Holdings Ord Shs,1746,,ESXXXX,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMGL.SI,16-JUN-2018,,,Equities,SINGAPORE MEDICAL GROUP ORD,N/P,N/P,,SG1Y37945678,,SES,SGD,1,Singapore Medical Group Ltd,,106457563,SG Medical Group,SGP,,,,,A113YS,,,,,,,,,5OT,110030935,,,SMGL.SI,,,,3051,,,XSES,XSES,ORD,Y,5OT,Singapore Medical Group Ord Shs,1718,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SMGLbi.SI,16-JUN-2018,,,Equities,SINGAPORE MEDICAL GROUP ORD,N/P,N/P,,SG1Y37945678,,SES,SGD,1,Singapore Medical Group Ltd,,106457563,SG Medical Group,SGP,,,,,A113YS,,,,,,,,,5OT-B,110030935,,,SMGL.SI,,,,4082,,,,,ORD,,5OT,Singapore Medical Group Ord Shs,1718,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMGLol.SI,16-JUN-2018,,,Equities,SINGAPORE MEDICAL GROUP ORD,N/P,N/P,,SG1Y37945678,,SES,SGD,1,Singapore Medical Group Ltd,,106457563,SG Medical Group,SGP,,,,,A113YS,,,,,,,,,5OT-O,110030935,,,SMGL.SI,,,,4082,,,,,ORD,,5OT,Singapore Medical Group Ord Shs,1718,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SMJI.SI,16-JUN-2018,,,Equities,SMJ INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1AA4000002,,SES,SGD,1,SMJ International Holdings Ltd,,114312857,SMJ Intl Hldgs,SGP,,,,,,,,,,,,,,40B,126338646,,,SMJI.SI,,,,3051,,,XSCA,XSCA,ORD,Y,40B,SMJ International Holdings Ord Shs,1378,,esxxxx,Y,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,ORD
SMJIbi.SI,16-JUN-2018,,,Equities,SMJ INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1AA4000002,,SES,SGD,1,SMJ International Holdings Ltd,,114312857,SMJ Intl Hldgs,SGP,,,,,,,,,,,,,,40B-B,126338646,,,SMJI.SI,,,,4082,,,,,ORD,,40B,SMJ International Holdings Ord Shs,1378,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SMJIol.SI,16-JUN-2018,,,Equities,SMJ INTERNATIONAL HOLDINGS ORD,N/P,N/P,,SG1AA4000002,,SES,SGD,1,SMJ International Holdings Ltd,,114312857,SMJ Intl Hldgs,SGP,,,,,,,,,,,,,,40B-O,126338646,,,SMJI.SI,,,,4082,,,,,ORD,,40B,SMJ International Holdings Ord Shs,1378,,esxxxx,,,,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,1,ORD
SNEX.SI,16-JUN-2018,,,Equities,SPINDEX INDUSTRIES ORD,N/P,N/P,,SG1G32866137,,SES,SGD,1,Spindex Industries Ltd,,131707,Spindex,SGP,,,,,A0JL5P,,,,,,,,,564,5563932,SPESIN,,SNEX.SI,,,,3051,,,XSES,XSES,ORD,Y,564,Spindex Industries Ord Shs,1157,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SNEXbi.SI,16-JUN-2018,,,Equities,SPINDEX INDUSTRIES ORD,N/P,N/P,,SG1G32866137,,SES,SGD,1,Spindex Industries Ltd,,131707,Spindex,SGP,,,,,A0JL5P,,,,,,,,,564-B,5563932,SPESIN,,SNEX.SI,,,,4082,,,,,ORD,,564,Spindex Industries Ord Shs,1157,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNEXol.SI,16-JUN-2018,,,Equities,SPINDEX INDUSTRIES ORD,N/P,N/P,,SG1G32866137,,SES,SGD,1,Spindex Industries Ltd,,131707,Spindex,SGP,,,,,A0JL5P,,,,,,,,,564-O,5563932,SPESIN,,SNEX.SI,,,,4082,,,,,ORD,,564,Spindex Industries Ord Shs,1157,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNLN.SI,16-JUN-2018,,,Equities,SOON LIAN HOLDINGS ORD,N/P,N/P,,SG1W36938981,,SES,SGD,1,Soon Lian Holdings Ltd,,105314668,Soon Lian,SGP,,,,,A0NA1D,,,,,,,,,5MD,106098819,SOONLH,,SNLN.SI,,,,3051,,,XSCA,XSCA,ORD,Y,5MD,Soon Lian Holdings Ord Shs,1098,MIFID-E,ESXXXX,Y,SNLN.F,FRAB,Catalist,XSCA,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SNLNbi.SI,16-JUN-2018,,,Equities,SOON LIAN HOLDINGS ORD,N/P,N/P,,SG1W36938981,,SES,SGD,1,Soon Lian Holdings Ltd,,105314668,Soon Lian,SGP,,,,,A0NA1D,,,,,,,,,5MD-B,106098819,SOONLH,,SNLN.SI,,,,4082,,,,,ORD,,5MD,Soon Lian Holdings Ord Shs,1098,MIFID-E,ESXXXX,,SNLN.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNLNol.SI,16-JUN-2018,,,Equities,SOON LIAN HOLDINGS ORD,N/P,N/P,,SG1W36938981,,SES,SGD,1,Soon Lian Holdings Ltd,,105314668,Soon Lian,SGP,,,,,A0NA1D,,,,,,,,,5MD-O,106098819,SOONLH,,SNLN.SI,,,,4082,,,,,ORD,,5MD,Soon Lian Holdings Ord Shs,1098,MIFID-E,ESXXXX,,SNLN.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNRT.SI,16-JUN-2018,,,Equities,SUNRIGHT ORD,N/P,N/P,,SG1B17008288,,SES,SGD,1,Sunright Ltd,,31878,Sunright,SGP,,893774,,,893774,,,,,,,,,S71,1547982,SNRGHT,,SNRT.SI,,,,3051,,,XSES,XSES,ORD,Y,S71,Sunright Ord Shs,1746,MIFID-E,ESVUFR,Y,SNRT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SNRTbi.SI,16-JUN-2018,,,Equities,SUNRIGHT ORD,N/P,N/P,,SG1B17008288,,SES,SGD,1,Sunright Ltd,,31878,Sunright,SGP,,893774,,,893774,,,,,,,,,S71-B,1547982,SNRGHT,,SNRT.SI,,,,4082,,,,,ORD,,S71,Sunright Ord Shs,1746,MIFID-E,ESVUFR,,SNRT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNRTol.SI,16-JUN-2018,,,Equities,SUNRIGHT ORD,N/P,N/P,,SG1B17008288,,SES,SGD,1,Sunright Ltd,,31878,Sunright,SGP,,893774,,,893774,,,,,,,,,S71-O,1547982,SNRGHT,,SNRT.SI,,,,4082,,,,,ORD,,S71,Sunright Ord Shs,1746,MIFID-E,ESVUFR,,SNRT.BE,BERB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNSR.SI,16-JUN-2018,,,Equities,SINOSTAR PEC HOLDINGS ORD,N/P,N/P,,SG1V73937608,,SES,SGD,1,Sinostar Pec Holdings Ltd,,103605728,Sinostar Pec,CHN,,,,,A0MU6K,,,,,,,,,C9Q,104724224,SSTARH,,SNSR.SI,,,,3051,,,XSES,XSES,ORD,Y,C9Q,Sinostar Pec Holdings Ord Shs,1011,MIFID-E,ESXXXX,Y,SNSR.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SNSRbi.SI,16-JUN-2018,,,Equities,SINOSTAR PEC HOLDINGS ORD,N/P,N/P,,SG1V73937608,,SES,SGD,1,Sinostar Pec Holdings Ltd,,103605728,Sinostar Pec,CHN,,,,,A0MU6K,,,,,,,,,C9Q-B,104724224,SSTARH,,SNSR.SI,,,,4082,,,,,ORD,,C9Q,Sinostar Pec Holdings Ord Shs,1011,MIFID-E,ESXXXX,,SNSR.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNSRol.SI,16-JUN-2018,,,Equities,SINOSTAR PEC HOLDINGS ORD,N/P,N/P,,SG1V73937608,,SES,SGD,1,Sinostar Pec Holdings Ltd,,103605728,Sinostar Pec,CHN,,,,,A0MU6K,,,,,,,,,C9Q-O,104724224,SSTARH,,SNSR.SI,,,,4082,,,,,ORD,,C9Q,Sinostar Pec Holdings Ord Shs,1011,MIFID-E,ESXXXX,,SNSR.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNTH.SI,16-JUN-2018,,,Equities,SINO TECHFIBRE ORD,N/P,N/P,,BMG8169N1020,,SES,SGD,1,Sino Techfibre Ltd,,101981123,Sino Techfibre,CHN,,,,,A0LC4Q,,,,,,,,,AD8,103170936,SFBLTD,,SNTH.SI,,,,3051,,,XSES,XSES,ORD,Y,AD8,Sino Techfibre Ord Shs,1317,,ESVUFR,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SNTHbi.SI,16-JUN-2018,,,Equities,SINO TECHFIBRE ORD,N/P,N/P,,BMG8169N1020,,SES,SGD,1,Sino Techfibre Ltd,,101981123,Sino Techfibre,CHN,,,,,A0LC4Q,,,,,,,,,AD8-B,103170936,SFBLTD,,SNTH.SI,,,,4082,,,,,ORD,,AD8,Sino Techfibre Ord Shs,1317,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SNTHol.SI,16-JUN-2018,,,Equities,SINO TECHFIBRE ORD,N/P,N/P,,BMG8169N1020,,SES,SGD,1,Sino Techfibre Ltd,,101981123,Sino Techfibre,CHN,,,,,A0LC4Q,,,,,,,,,AD8-O,103170936,SFBLTD,,SNTH.SI,,,,4082,,,,,ORD,,AD8,Sino Techfibre Ord Shs,1317,,ESVUFR,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SOGF.SI,16-JUN-2018,,,Equities,SINO GRANDNESS FOOD IND GP ORD,N/P,N/P,,SG2G19997136,,SES,SGD,1,Sino Grandness Food Industry Group Ltd,,106128518,Sino Grandness,CHN,,,,,A1W56L,,,,,,,,,T4B,109028583,,,SOGF.SI,,,,3051,,,XSES,XSES,ORD,Y,T4B,Sino Grandness Food Industry Group Ord Shs,1533,MIFID-E,ESXXXX,Y,JSO1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,FULLPAID
SOGFbi.SI,16-JUN-2018,,,Equities,SINO GRANDNESS FOOD IND GP ORD,N/P,N/P,,SG2G19997136,,SES,SGD,1,Sino Grandness Food Industry Group Ltd,,106128518,Sino Grandness,CHN,,,,,A1W56L,,,,,,,,,T4B-B,109028583,,,SOGF.SI,,,,4082,,,,,ORD,,T4B,Sino Grandness Food Industry Group Ord Shs,1533,MIFID-E,ESXXXX,,JSO1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SOGFol.SI,16-JUN-2018,,,Equities,SINO GRANDNESS FOOD IND GP ORD,N/P,N/P,,SG2G19997136,,SES,SGD,1,Sino Grandness Food Industry Group Ltd,,106128518,Sino Grandness,CHN,,,,,A1W56L,,,,,,,,,T4B-O,109028583,,,SOGF.SI,,,,4082,,,,,ORD,,T4B,Sino Grandness Food Industry Group Ord Shs,1533,MIFID-E,ESXXXX,,JSO1.F,FRAB,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,FULLPAID
SOIL.SI,16-JUN-2018,,,Equities,SOILBUILD CONSTRUCTION ORD,N/P,N/P,,SG2F78993043,,SES,SGD,1,Soilbuild Construction Group Ltd,,113074901,Soilbuild Constr,SGP,,,,,A113Z1,,,,,,,,,S7P,121934713,,,SOIL.SI,,,,3051,,,XSES,XSES,ORD,Y,S7P,Soilbuild Construction Group Ord Shs,1189,,ESXXXX,Y,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,100,ORD
SOILbi.SI,16-JUN-2018,,,Equities,SOILBUILD CONSTRUCTION ORD,N/P,N/P,,SG2F78993043,,SES,SGD,1,Soilbuild Construction Group Ltd,,113074901,Soilbuild Constr,SGP,,,,,A113Z1,,,,,,,,,S7P-B,121934713,,,SOIL.SI,,,,4082,,,,,ORD,,S7P,Soilbuild Construction Group Ord Shs,1189,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
SOILol.SI,16-JUN-2018,,,Equities,SOILBUILD CONSTRUCTION ORD,N/P,N/P,,SG2F78993043,,SES,SGD,1,Soilbuild Construction Group Ltd,,113074901,Soilbuild Constr,SGP,,,,,A113Z1,,,,,,,,,S7P-O,121934713,,,SOIL.SI,,,,4082,,,,,ORD,,S7P,Soilbuild Construction Group Ord Shs,1189,,ESXXXX,,,,Main Board,XSES,,N,,,,,,,,,,,,,,,,,1,ORD
